""	E9.5_vivo_RNA	E12.5_vivo_RNA	E18.5_vivo_RNA	Primordial_NGO_vivo_RNA	Preantral_P14_vivo_RNA	Antral_FGO_vivo_RNA	PGCLCs_H18_RNA	c7_H18_RNA	c13_H18_RNA	c34_H18_RNA
Gm35183	0	0	0	0	0	0	0	0	0	0
Gm41853	0	0	0	0	0	0	0	0	0	0
Scd2	7.83580918158032	7.53703123737991	4.98921039006415	0.802656653645004	1.66477812718658	1.35318221941457	7.65144902472592	7.17474871039823	4.89184899693547	0.376262660544987
Mir5114	0	0	0	0	0	0	0	0	0	0
Scd4	0	0	0.201197375250307	0.0834423748439421	0.646634472511738	0.704819607268051	0	0.603960396719167	0.214714251043626	0.649141455741533
Scd1	4.4137790169624	5.12946884100097	0.487264656241941	0	0	0	4.80776997661126	3.07832663622519	3.12499422155635	0.083484001116884
Gm35406	0	0	0	0	0	0	0	0	0	0
Wnt8b	0	0	0	0	0.066515549770799	0.046368602080009	0	0	1.12315843538348	0.27655301316703
Sec31b	0.594579457906516	1.27538031759458	1.11999031486538	0	0.623697568636083	0.352960894688018	0	1.32087864260528	0.725427464145743	0
Ndufb8	7.40033395929367	7.99414894153473	8.39131138174695	8.07668026653551	7.16394243399427	6.81790549037958	7.36222563653096	7.91043915113598	7.49563866628854	6.93431178907138
Hif1an	3.63601437014499	4.12298187200211	4.62345346485953	4.68121591625098	3.89336128835606	2.87117449574167	3.82657810213551	4.58110920946154	5.72801510052468	2.84201586845486
Gm35460	0	0	0	0	0	0.0854399008738851	0	0	0	0
Gm41854	0	0	0	0	0	0	0	0	0	0
Gm26644	0.158420424764794	0	0	0	0	0.0545323369465142	0	0	0	0.0498545680687295
Gm35610	0	0	0	0	0	0	0	0	0	0
Pax2	0.32770394326537	0	0	0.24067154345613	0.866695873860781	1.43186716406244	0	0	0.58438519175041	1.39956387433108
Mir6405	0	0	0	0	0	0	0	0	0	0
1700039E22Rik	0	0	0	0	0	0	0	0	0	0
Slf2	5.49889616866579	5.41416922316563	5.86799693545372	4.00075265152219	6.53506685162518	6.83195664851576	5.58053812154913	4.90502068786588	5.25103877468112	6.67660232145179
4930414N06Rik	0	0.559246312934702	0.702857199530979	0	0.119380214873073	0.0841971422111377	0	0.407746727612306	0.380003993416035	0.138657191629408
Sema4g	3.55518080764751	3.94064160046875	0.393830054925648	0	0.19331036810185	0.17097866898284	1.97371385686924	2.84520518631248	1.07971771789373	0.800035667756874
Mrpl43	6.63133527242796	6.63154694849113	8.22064445547158	6.75532499478914	5.44924963047497	4.43845914710442	6.87611713922148	6.92229445295622	7.11244758931569	5.38219234536415
Twnk	5.55075373170713	5.45021223643353	6.49689491453616	3.69875130345878	6.34804091069434	4.58024616562952	5.64916072344371	5.88328525140727	6.48072887591013	5.3292224432166
Lzts2	4.72730862773299	4.43802254301438	3.7959674002379	2.99270306991737	6.45011057608467	6.04693402812639	5.44258574457994	5.41322329393674	5.00066682466453	5.44000075421112
Pdzd7	0.169283518500576	0.201306521493585	0.550974515613883	0.613118595323119	2.27877614653266	1.75768382993321	0.457478043716555	0.798777505188296	0.349820232844819	1.57976467312926
Sfxn3	0.679041915880735	0.416262748896255	1.26637329576796	0	0.186615793475222	0.200183707620594	1.48219347136078	0.700923088798525	1.18381133828116	0.0472017696640885
Gm35782	0	0	0.201197375250307	0	0.177016375049244	0	0	0.513218914190478	0	0.549997721136797
Kazald1	0	0.237749993632475	1.17337410228865	0	0.171267208931186	0.229421677028748	0	1.68604353414225	2.30696977366464	0.093564491186803
Gm35867	0	0	0	0	0.0424810747453799	0.0739181263953266	0	0	0	0.136690545162518
Gm35923	0	0	0	0	0	0	0	0	0	0
Tlx1	0	0	0	0	0.066515549770799	0.100900939026523	0	0.350353018629201	0	0.126355430884906
Lbx1	1.17933684480966	0.358517388998656	0	0	2.35072836989379	4.73839058820983	0	0.196213669106861	0	3.43203098887603
Gm29595	0	0	0	0.169217151010974	6.29553308304287	8.29192111936082	0	0	1.21198447496025	7.64738323126962
LOC102640042	0	0	0	0	0.0506360229399374	0	0	0	0	0.0980619489281699
Gm28578	0	0	0	0	0	0	0	0	0	0
Btrc	3.8759551055332	4.90541793237604	6.31354099317542	5.79049648272853	6.73161633503244	7.11973902583478	3.57711071255138	5.35447889656661	6.32094131226606	7.39008729894059
Gm41856	0	0	0	0	0	0	0	0	0	0.126767365768171
Gm19639	0	0	0	0	0	0	0	0	0	0
Poll	4.06288803731713	3.00266761919385	4.6799533146229	3.47034609665477	4.09030331337382	4.09180197579935	3.0226343533342	2.79101350659959	4.72757038321673	4.93029323405636
Dpcd	4.73715769447023	2.84411515656821	4.75681936100819	3.55973459231929	6.00909109065601	6.1419506481008	4.41939233672759	3.44413331103536	5.26603994066816	6.19199804260667
Fbxw4	3.33515541608601	3.3074920595611	3.03676452275846	3.33767888059953	6.05762559880318	6.91374594370698	3.65198726728893	4.79794190816439	3.37321666051365	7.84103975283987
4933429K18Rik	0	0	0	0	0.815069122825882	0.488040654584058	0	0	0	0.402264704641633
Fgf8	0.662980336298907	0.237749993632475	0	0.169217151010974	5.80972319478243	6.05054615254438	0	0.477247063181879	0	4.53150646884153
Npm3	5.07520528941036	4.33776037341436	5.08257693427028	2.72157944786753	2.99930279806483	1.48605835886054	3.48206962073821	2.80751711927365	4.34146354909996	2.23634864400766
Oga	7.1920336026698	7.51817483586677	7.46962082921376	8.62772334541083	6.90388187591468	5.42316494485021	7.53872534863277	7.2605328370413	7.9592478112461	5.10254870466971
Kcnip2	1.32951001120558	1.97474915665518	0.702857199530979	1.51772344171003	1.22783296443345	1.70450065655586	1.60686143898052	1.82123682537594	0.627599283209845	1.14334738851796
Armh3	3.46336611087418	4.09771816465597	4.31470889452629	5.13017939675325	5.31080099610287	5.49814953526563	3.64273571603436	4.34871084285574	4.4574559659367	5.54297188243885
4930505N22Rik	0	0.416262748896255	0	0.937821846060756	0.831027902498261	0.423060757854598	0	0	0	0.552000180346023
Hps6	1.72008472493358	2.34498677949817	3.59154894164332	1.24475673486262	4.68044166283863	4.93422062291968	2.23101209102064	2.21455160344486	2.93556472354819	5.16819897004698
Ldb1	3.97078572249784	4.25156544876677	2.76985044369659	2.35131613169866	1.39816836284724	1.0043928418125	3.03936315230385	3.31690449081138	3.57307150678096	3.29168302918873
Pprc1	7.02050473516633	7.49340514698877	6.48611832497426	5.03282059679783	4.49581940596399	4.09440709360093	7.42878276429767	7.10708545366858	6.72648313845679	4.33389492107546
Nolc1	7.97761111431963	7.6848513881715	6.75678395229745	6.77238562642979	6.74464927343508	6.76206123999364	7.63547404013359	7.18577679911542	7.53735227595017	6.59617228995361
Elovl3	0	0	0	0	0.0628564854176051	0.436142735423009	0	0	0	0.807528341861018
Pitx3	0	0.43905651512606	0	0	0.113782471454301	0	0	0	0	0.226471463426447
Gbf1	4.40432248959167	4.29631023585827	6.36019201464813	6.14238768652571	6.4716446279672	6.97337468287518	4.88092143514749	5.4636863780634	6.18738185423867	7.04192638145892
Nfkb2	2.18989611170567	1.15674179184881	2.96654205171869	3.35212107967595	3.65562530736191	2.78082984141473	3.83195634661188	2.63308766716882	3.71491878215175	3.25416302655068
4833438C02Rik	0.819646220121761	0.237749993632475	1.16153434435615	1.75828534985034	2.18270501795845	1.57101970937449	1.1417065715124	2.02952982790026	0.725427464145743	1.34741795198562
Psd	0.579809297412513	0	2.25272926125258	0.73651721524127	0.724868877561355	0.243422641313093	0	2.62261786458083	3.83753713194644	0.844658197292361
Fbxl15	3.30826937254945	3.24971044423478	4.96561429569111	3.36363829989027	3.90257864253565	1.47111367469003	3.38941227187636	3.67687871447951	3.47895443701407	3.3201687281854
Cuedc2	5.49411431504545	3.49591076664138	4.86968659876906	5.27590253774406	2.12129464324995	0.715821430162629	5.27409653703325	5.25090240607691	5.37013665535284	1.87172631977937
Gm36493	0	0	0.201197375250307	0	0	0	0	0.295648217221603	0	0
Mir146b	0	0	0	0	0	0	0	0	0	0
2310034G01Rik	1.30466187184412	0.416262748896255	0.596633553031802	0	0.455330155341301	0.376574562139309	1.01829710022217	1.70270224297908	0.564534483888445	0.530957053024872
Mfsd13a	5.29464159365324	3.62749512949004	0.702857199530979	0.729243332139368	2.69417418215659	2.47458734551201	4.92729246524866	2.46061153976976	2.03658880771347	1.87713575254861
Actr1a	5.3774093317272	4.78550233617361	6.26730910180674	6.85643609002155	7.24879110675118	7.09818168646194	4.9390444703667	5.59325875103042	6.02919110517961	7.38318673252151
Sufu	3.68208511700616	1.15141630288287	3.51459812018883	2.08870279913796	6.99074383830685	6.29134047174011	2.63342607273959	3.34973903670546	4.23549150027393	6.38085542271822
Trim8	2.16800787798381	0.760552834428287	2.92064191612067	4.57830617035516	1.97541378970548	0.549631308861976	2.77384898776685	1.67243321273134	1.30784833045397	1.09811042868505
Arl3	5.25662608173078	3.1079705628734	5.9277099456636	6.00110931207805	5.2272869280721	5.59321310583972	3.66747962638204	4.15532327716173	5.43475275932325	4.44492343591401
Sfxn2	3.10941236587574	2.72378119875848	3.30955421681309	3.40401339813564	2.90472606552723	1.07420163256278	2.10718715391691	1.68908530723343	3.55266411914473	1.5257606688094
Wbp1l	5.03823282893282	4.7057483562529	6.03554527070643	6.40624310531712	6.10435509783543	6.31963566815919	5.3872672072652	5.64866563279498	5.83721666697358	6.34471720987004
Gm36602	0	0	0	0	0	0	0	0	0	0
Cyp17a1	0	0	0.358341835938542	0	0	0	0	0	0	0.203615252251817
Gm41857	0	0	0	0	0	0	0	0	0	0.0482073808594404
Borcs7	3.8248744674712	4.07410523869398	4.72784880779668	5.38743165924192	5.07423351317318	3.45770972282719	3.65853218536617	4.9420020737174	4.40222182773506	3.74328055233181
As3mt	4.78738340353209	3.18332250067311	3.19610685159438	4.8876647341684	3.00607915320149	2.81438993327526	3.6814415537144	3.2519113563524	3.22632557810365	3.06943575869978
Cnnm2	2.83685368524946	2.62493191630521	4.54103447077671	3.85321508831347	6.02036251954227	5.4574984350387	2.90687178723661	2.82587629012546	4.56634260860439	6.57178312508388
Nt5c2	5.19113970711102	6.02754561836127	6.52054573564414	6.49119039655138	6.23561588205166	6.23998477849256	4.69680979054846	6.44721496925441	6.57877422257829	6.09653355088313
Ina	5.63833010239387	4.53727405184342	4.26336876072871	4.54667325320202	5.53146900642523	5.5584307438249	4.6241345749604	3.43444237597605	4.01378583722517	5.17379862191958
Pcgf6	6.3623300223489	5.83531219379948	7.33655257031976	7.38339250638808	7.81455193468071	7.99975756466286	6.02557919702127	6.29655994614903	7.82915186985854	8.79504201858749
Taf5	5.236388792624	6.52133076521252	8.21348552005692	8.15263970487473	6.86029949059285	7.11151138595112	5.20345137154116	6.5738601377152	8.41532191208717	6.92900576924247
Atp5md	8.53266170050434	7.18957858041271	6.04191408522316	7.32399949586533	6.89062820277604	6.07858750672956	6.74827129993048	6.86657088246927	7.75916858730476	5.78855876198173
Pdcd11	6.35632435814273	6.37987702460211	6.31814455917062	2.70352299007645	4.77436823676697	4.58247644023151	6.8486683364558	6.27851901257739	6.25850302884231	4.95997037579529
LOC115489011	0	0.201306521493585	0	0	0	0	0	0	0	0
Calhm2	0.890954231402189	1.1659793273026	0	0	0	0.10871637265679	1.51196298487621	1.14387305022766	1.09874048472748	0
Calhm1	0	0	0	0	0	0	0	0	0	0
Neurl1a	3.13838134273413	4.14068343196645	2.54274662276255	0.100556862559072	1.46578715555872	1.20746498786109	5.29463945177366	4.0583492299023	2.14460315272207	1.25851342547173
Gm36693	0	0.237749993632475	0	0.123484931945957	0.703192996810264	0.616198178217783	0.457478043716555	0.491861886328464	0	0.910533921869756
Sh3pxd2a	5.55017478180216	6.01171040685543	4.8051892526431	6.75236005357911	6.35832575035515	6.15986284600663	5.70361564823713	5.31867828933823	6.22024231311812	6.64037501059247
Mir6995	0	0	0	0	0	0	0	0	0	0
Gm29834	0	0	0.201197375250307	0	0	0	0	0	0	0
Gm36885	0	0.416262748896255	0	0.371711671404662	1.07881057402545	0.0545323369465142	0	0	0.380003993416035	0
LOC115489012	0	0	0	0	0	0	0	0	0.214714251043626	0.318615742863103
Gm41858	0	0	0	0	0	0.144427802295941	0	0	1.63751372836055	0
Stn1	4.33920996271396	3.30249600573043	4.60141916858433	2.46165102855063	4.63205363894232	4.73013806896052	4.77534932087513	4.18882543354132	3.8724192611581	4.71737340473246
Gm19557	0	0	1.0360979260162	0.414956575836329	0.0506360229399374	0.138381177921413	1.07390732321496	0.407746727612306	0.51435529297707	0.550319145146192
Slk	5.19205183320232	5.81892067564165	6.88952478892707	5.94291558920286	5.93754254659307	5.06043064792281	5.28431429753394	6.29883468966064	7.60861625465763	4.55247040948576
Gm16068	0	0	0	0	0	0	0	0	0	0
Col17a1	0.306294203349359	0.760552834428287	0.487264656241941	0.663183669008511	0.497219871652241	0.183053074948739	0.617791544727647	0.884993790794185	2.10318600122605	1.13188362778793
Sfr1	7.45062907061208	8.07956782984293	9.77933617193648	10.1943144302184	10.3084032145449	10.2791226834645	7.42532561104357	8.45252569762376	9.97755051439469	9.87653986752621
Cfap43	0.607839298303964	0	1.34874034504614	0.595042996416695	0.564901939512847	0.370271492529908	0.643388351173434	0.162865895561277	0.977419516054664	0.83115959281607
Mir8090	0	0	0	0	0	0	0	0	0	0
Gm30021	0.158420424764794	0	0	0	0	0	0	0	0	0
Gsto1	5.5508671429536	4.75154762868374	5.28387544366108	6.21825304506835	3.85580501433701	2.44746556894039	5.87603601834226	4.36658302846516	4.41553271196019	3.20738222364657
Gsto2	1.90083104682613	1.85158407189964	5.32522336310708	5.74052849062882	4.77378679988428	5.6640935624147	1.70383182722611	2.20305323753116	3.41672231429912	5.55415992652421
Itprip	2.31704765579829	0.929609050950363	0.19263267967534	1.06332746503305	4.96822805659114	3.95848326608637	1.04564003998795	0.884993790794185	1.30784833045397	5.69392438915951
Cfap58	0	0	1.04325194370143	0.681842042726429	5.66903380996537	5.45215444333272	0	0.196213669106861	0.214714251043626	7.0725612844621
Sorcs3	0.158420424764794	0	4.27991588186523	3.61227321174433	3.55224308943167	2.04738367441332	0.457478043716555	0	2.53029831208298	3.80726927709242
Sorcs1	0	0	0.201197375250307	0	0.0635238666917011	0.138381177921413	0	0.590201253414325	2.86242363495629	0.208756127782696
Gm26629	0.158420424764794	0.201306521493585	0.358341835938542	0	0.0635238666917011	0.0970605425875138	0	0.162865895561277	0	0.415529360547035
Ins1	0	0	0	0	0	0	0	0	0	0
Gm41860	0	0	0	0	0	0	0	0	0	0
AA387883	0	0	0	0	0	0	0	0	0	0
Xpnpep1	5.75196265562702	5.10692308237192	4.62093178315533	4.29135788292143	6.5492535977743	4.01121646764721	6.34258148391718	6.25944170416605	5.68524791350168	5.64130727133934
Gm41861	0	0	0	0	0	0	0.251114374420733	0.350353018629201	0.902955752593968	0
Mir6407	0	0	0	0	0	0	0	0	0	0
Gm30234	0.747222884852647	0	0	0	0	0	0.251114374420733	0.513218914190478	0	0
1700054A03Rik	0	0	0.831780019834377	0	0	0	0	0	0	0
Gm41862	0	0	0	0.0781365968773445	0	0	0	0	0	0
Gm30381	0	0	0	0	0	0	0	0	0	0
Gm9618	0	0	0	0	0.0776846865051252	0.144427802295941	0	0	0.380003993416035	0
Add3	5.07394366678219	5.99198390823241	5.94051562339603	4.43471343570989	7.45033021150295	6.9531298700958	5.39900151343793	6.13694047136477	5.16062656573149	6.02057036761005
LOC115489039	0	0	0	0	0	0	0	0	0	0
1700001K23Rik	0.169283518500576	0	0	0	0	0	0	0.841838921990908	0	0.0498545680687295
Gm30541	0.306294203349359	0	0.201197375250307	0.318353352469478	0	0	0.206363669295821	0	0	0.138411687010046
Mxi1	4.25234055658744	5.29917555876709	6.29665392344802	6.04248401065657	3.79799881098884	2.14860597627908	3.86400860953356	5.03030967179028	5.69776820994951	3.06749472897892
Smndc1	7.05008362856971	7.47567524936899	6.95246356971366	5.29512993244907	6.26048375533537	5.85828901161916	7.03570418982078	7.32388446457834	7.51102952914622	6.7457746304203
Mirt1	0	0.201306521493585	0	0.344853272571124	0.0509259860366959	0	0	0.350353018629201	0	0.202420965661464
LOC73899	2.46753777186817	2.02549818454607	0	0	0	0	2.71731072923118	2.29275004288901	0.380003993416035	0
Gm30826	0	0	0	0	0	0	0	0	0	0
Dusp5	0.158420424764794	0.358517388998656	0	0	1.06051122273928	0	0.206363669295821	0.162865895561277	0.380003993416035	0.691075089442865
Smc3	7.95863872895626	8.69617584432166	6.84008104876992	7.08842081007735	8.21351204195536	8.45937956353542	8.28528344835305	8.15792606748878	7.35156360751102	7.83593018428425
Rbm20	0.306294203349359	1.72588009453367	0.469951781932387	0.908543843682416	2.38065370894725	3.01881817458637	2.59161720453325	3.46789835010472	1.80598244332956	3.91712186594013
Gm46653	0	0	0	0	0	0	0.206363669295821	0.974621243651234	1.02142721166545	0
Gm30943	0	0	0	0	1.01465460425756	1.51086197063542	0.206363669295821	0.350353018629201	0.58438519175041	1.00344638301967
Gm30890	0	0	0	0	0	0	0	0	0	0
Gm16299	0.158420424764794	0	0.57674054925685	0	0	0.046368602080009	0.251114374420733	0.350353018629201	0	0
Gm41863	0	0	0	0	0	0	0	0	0.380003993416035	0
Gm30990	0	0	1.09426552466048	0.142671569974414	0.0528646651022735	0.201587340550739	0.206363669295821	0	0.51435529297707	0
Pdcd4	4.32127191497392	6.20925019375468	6.67369751989429	6.98825464876469	6.91514902181589	6.58051290703074	5.35201121962499	6.57127883517178	7.09688321170906	6.40842205005323
Bbip1	5.6310518045202	4.1413460834031	6.16407775781024	7.10450335060988	6.76499453900924	6.62250782737163	5.46341947655865	5.42553933695617	5.60697415290338	6.37090661850791
Shoc2	5.44213683028758	6.07159312598315	6.88819624641977	4.95902579768988	6.01163132658479	5.8321988762562	5.44896153063538	6.17835321294891	7.5107917314581	5.79591779311241
Adra2a	0	0	0	0.0563434836286607	0.291918937889009	0.418034118109862	0	0.504709419691664	0	5.05840833669977
Gm41865	0	0	0	0	0	0	0	0	0	0
Gm41866	0	0	0	0	0.202498285501952	0.174590063916264	0	0	0.729824226260854	1.13059684763662
Gm31301	0	0	0	0	0	0	0	0	0	0
Gm41867	0	0	0	0	0	0	0	0	0	0
Gpam	3.12913496084266	3.07668528659379	3.93969762627326	2.67954894419069	4.11667780254976	1.73760399140209	1.97371385686924	2.65923949991091	4.42805117657248	1.96134589771253
Gm31356	0.169283518500576	0	0.358341835938542	0	0	0	0	0.295648217221603	2.18014234295289	0
Gm31418	0	0	0	0	0	0	0	0	0	0
Tectb	0	0	0	0	0.220585276982436	0.335181781728577	0	0	0	0.187992506295142
Mir6715	0	0	0	0	0	0	0	0	0	0
Gucy2g	0	0	0.358341835938542	0	0	0	0	0	0	0
Acsl5	4.98564068722495	3.24471394140229	0.469951781932387	0.117690123742896	0.106004941437081	0.388643811950343	5.3319850960111	2.66459122367957	2.74437647651916	0.854264372809412
Gm31595	0	0	0.201197375250307	0.797752147078421	0.0509259860366959	0	0.704681889634786	0	0	0.126767365768171
Zdhhc6	6.32863581053317	6.07683865261625	6.23583882280908	6.12648107017723	5.08943166618763	5.19126652928156	6.2679901403479	6.0989958468947	6.24052912362292	5.12244421539565
Vti1a	3.36024434240904	2.70094799870913	4.38661004040783	3.96518102106533	4.67159784862017	4.8663024278826	3.81003038635954	3.75531231248544	4.55478062614729	4.85339473428933
4930552P12Rik	0	0	0	0.330715660318509	0	0	0	0	0	0
Gm41871	0	0	0	0	0	0	0	0	0	0
Gm31734	0.457568773057733	0	0.469951781932387	0	0.303479321207249	0.155084974736799	0	0.196213669106861	0	0.0914554219653198
Tcf7l2	1.72840053215638	0.201306521493585	1.31328988900309	0.0781365968773445	4.6498268857369	1.81563236760464	1.04058373096743	0.603960396719167	1.42812436075317	2.44542211512691
LOC115489027	0.169283518500576	0	0	0	0	0	0	0	0.214714251043626	0
LOC102634217	0	0	0	0	0	0	0	0	0	0
LOC115489020	0	0	0	0	0	0	0	0	0	0
Gm31912	0	0	0	0	0	0	0	0	0	0
Gm31965	0	0	0	0	0.144043083722013	1.28779233109114	0	0	0.380003993416035	1.18188132624101
Gm32028	0	0	0	0	0	0	0	0	0	0
Gm32144	0	0	0	0	0	0	0	0	0	0
Gm32257	0	0	0	0	0	0	0	0	0	0
Habp2	0.306294203349359	0	0	0.0834423748439421	0.805106996799151	1.06091637413042	0	0	0	1.66716524440145
Nrap	0	0	1.99178322210619	1.39697644180455	4.6207301558834	5.38108903815265	0	0.196213669106861	0.214714251043626	5.09035385884639
Gm17197	0.158420424764794	0	0	0.855462447101115	0.190783322271927	0.7818652064234	0	0	0	0.214201254372924
